2015-06-10 08:08:00.512361,26.0,78.8,64.0
2015-06-10 08:09:01.098705,26.0,78.8,64.0
2015-06-10 08:10:01.685746,26.0,78.8,64.0
2015-06-10 08:11:02.271513,26.0,78.8,64.0
2015-06-10 08:12:02.857015,26.0,78.8,64.0
2015-06-10 08:13:03.433058,26.0,78.8,64.0
2015-06-10 08:14:04.017470,26.0,78.8,64.0
2015-06-10 08:15:04.599572,26.0,78.8,64.0
2015-06-10 08:16:05.176945,26.0,78.8,64.0
2015-06-10 08:17:05.761494,26.0,78.8,64.0
2015-06-10 08:18:08.875426,26.0,78.8,64.0
2015-06-10 08:19:09.457803,26.0,78.8,64.0
2015-06-10 08:20:10.041136,26.0,78.8,64.0
2015-06-10 08:21:10.621662,26.0,78.8,64.0
2015-06-10 08:22:11.206766,26.0,78.8,64.0
2015-06-10 08:23:11.791640,26.0,78.8,64.0
2015-06-10 08:24:14.902780,26.0,78.8,64.0
2015-06-10 08:25:15.488943,26.0,78.8,64.0
2015-06-10 08:26:16.070163,26.0,78.8,64.0
2015-06-10 08:27:19.185918,26.0,78.8,64.0
2015-06-10 08:28:19.769054,26.0,78.8,64.0
2015-06-10 08:29:22.883391,26.0,78.8,64.0
2015-06-10 08:30:23.465106,26.0,78.8,64.0
2015-06-10 08:31:24.049749,26.0,78.8,64.0
2015-06-10 08:32:24.635931,26.0,78.8,64.0
2015-06-10 08:33:25.216232,26.0,78.8,64.0
2015-06-10 08:34:25.794955,26.0,78.8,64.0
2015-06-10 08:35:28.909151,26.0,78.8,64.0
2015-06-10 08:36:29.489267,26.0,78.8,64.0
2015-06-10 08:37:30.074452,26.0,78.8,64.0
2015-06-10 08:38:30.661228,26.0,78.8,64.0
2015-06-10 08:39:31.247017,26.0,78.8,64.0
2015-06-10 08:40:31.830539,26.0,78.8,64.0
2015-06-10 08:41:32.412051,26.0,78.8,64.0
2015-06-10 08:42:32.996923,26.0,78.8,64.0
2015-06-10 08:43:36.112082,26.0,78.8,64.0
2015-06-10 08:44:36.698947,26.0,78.8,64.0
2015-06-10 08:45:37.282000,26.0,78.8,64.0
2015-06-10 08:46:37.868168,26.0,78.8,64.0
2015-06-10 08:47:46.034330,26.0,78.8,64.0
2015-06-10 08:48:46.617976,26.0,78.8,64.0
2015-06-10 08:49:47.205109,27.0,80.6,63.0
2015-06-10 08:50:47.787742,26.0,78.8,64.0
2015-06-10 08:51:50.904832,26.0,78.8,64.0
2015-06-10 08:52:51.486412,26.0,78.8,64.0
2015-06-10 08:53:52.073426,27.0,80.6,63.0
2015-06-10 08:54:55.186732,26.0,78.8,65.0
2015-06-10 08:55:55.773467,26.0,78.8,64.0
2015-06-10 08:56:56.358331,26.0,78.8,64.0
2015-06-10 08:57:59.472824,26.0,78.8,63.0
2015-06-10 08:59:00.056596,26.0,78.8,64.0
2015-06-10 09:00:00.642285,26.0,78.8,64.0
2015-06-10 09:01:01.229170,27.0,80.6,63.0
2015-06-10 09:02:01.813362,27.0,80.6,63.0
2015-06-10 09:03:04.926752,27.0,80.6,63.0
2015-06-10 09:04:08.039255,27.0,80.6,63.0
2015-06-10 09:05:08.626786,27.0,80.6,63.0
2015-06-10 09:06:09.209014,27.0,80.6,63.0
2015-06-10 09:07:09.796476,27.0,80.6,63.0
2015-06-10 09:08:10.381776,27.0,80.6,63.0
2015-06-10 09:09:10.969027,27.0,80.6,63.0
2015-06-10 09:10:11.546561,27.0,80.6,63.0
2015-06-10 09:11:12.130387,27.0,80.6,62.0
2015-06-10 09:12:12.717694,27.0,80.6,63.0
2015-06-10 09:13:15.828746,27.0,80.6,63.0
2015-06-10 09:14:16.411731,27.0,80.6,62.0
2015-06-10 09:15:16.990652,27.0,80.6,63.0
2015-06-10 09:16:17.577029,26.0,78.8,64.0
2015-06-10 09:17:18.159096,27.0,80.6,63.0
2015-06-10 09:18:18.743150,27.0,80.6,63.0
2015-06-10 09:19:24.386176,26.0,78.8,63.0
2015-06-10 09:20:24.964734,26.0,78.8,64.0
2015-06-10 09:21:25.550376,26.0,78.8,63.0
2015-06-10 09:22:26.135049,26.0,78.8,64.0
2015-06-10 09:23:26.720424,26.0,78.8,64.0
2015-06-10 09:24:29.836196,26.0,78.8,64.0
2015-06-10 09:25:30.422882,26.0,78.8,64.0
2015-06-10 09:26:30.997724,26.0,78.8,64.0
2015-06-10 09:27:31.585284,26.0,78.8,64.0
2015-06-10 09:28:32.168561,26.0,78.8,64.0
2015-06-10 09:29:32.747885,26.0,78.8,64.0
2015-06-10 09:30:33.331306,26.0,78.8,64.0
